Place,Date,Time,Value,Value,Value,Date Time
6,25/10/2018,12:36:34,64.6,26.8,27.6,25/10/2018 12:36
7,25/10/2018,12:38:34,63.3,27.2,28.1,25/10/2018 12:38
8,25/10/2018,12:40:34,62.2,27.6,28.3,25/10/2018 12:40
9,25/10/2018,12:42:34,61.5,27.8,28.6,25/10/2018 12:42
10,25/10/2018,12:44:34,61.4,28.1,28.7,25/10/2018 12:44
11,25/10/2018,12:46:34,60.5,28.3,28.8,25/10/2018 12:46
12,25/10/2018,12:48:34,59.5,28.4,28.9,25/10/2018 12:48
13,25/10/2018,12:50:34,59.3,28.6,29,25/10/2018 12:50
14,25/10/2018,12:52:34,59.3,28.7,29.1,25/10/2018 12:52
15,25/10/2018,12:54:34,59.3,28.8,29.1,25/10/2018 12:54
16,25/10/2018,12:56:34,59.2,28.9,29.2,25/10/2018 12:56
17,25/10/2018,12:58:34,58.8,29,29.2,25/10/2018 12:58
18,25/10/2018,13:00:34,58.5,29.1,29.2,25/10/2018 13:00
19,25/10/2018,13:02:34,58.5,29.1,29.2,25/10/2018 13:02
20,25/10/2018,13:04:34,58.3,29.2,29.3,25/10/2018 13:04
21,25/10/2018,13:06:34,58,29.2,29.3,25/10/2018 13:06
22,25/10/2018,13:08:34,57.8,29.3,29.3,25/10/2018 13:08
23,25/10/2018,13:10:34,57.7,29.3,29.3,25/10/2018 13:10
24,25/10/2018,13:12:34,57.6,29.3,29.3,25/10/2018 13:12
25,25/10/2018,13:14:34,57.4,29.3,29.3,25/10/2018 13:14
26,25/10/2018,13:16:34,57.4,29.4,29.3,25/10/2018 13:16
27,25/10/2018,13:18:34,57.3,29.4,29.3,25/10/2018 13:18
28,25/10/2018,13:20:34,56.9,29.4,29.3,25/10/2018 13:20
29,25/10/2018,13:22:34,56.9,29.4,29.3,25/10/2018 13:22
30,25/10/2018,13:24:34,57.1,29.5,29.3,25/10/2018 13:24
31,25/10/2018,13:26:34,57.4,29.5,29.3,25/10/2018 13:26
32,25/10/2018,13:28:34,56.8,29.5,29.3,25/10/2018 13:28
33,25/10/2018,13:30:34,56.4,29.5,29.4,25/10/2018 13:30
34,25/10/2018,13:32:34,56.4,29.6,29.4,25/10/2018 13:32
35,25/10/2018,13:34:34,56.3,29.6,29.4,25/10/2018 13:34
36,25/10/2018,13:36:34,56.4,29.6,29.4,25/10/2018 13:36
37,25/10/2018,13:38:34,55.9,29.6,29.4,25/10/2018 13:38
38,25/10/2018,13:40:34,55.9,29.6,29.4,25/10/2018 13:40
39,25/10/2018,13:42:34,55.9,29.6,29.4,25/10/2018 13:42
40,25/10/2018,13:44:34,56,29.7,29.4,25/10/2018 13:44
41,25/10/2018,13:46:34,56.1,29.7,29.4,25/10/2018 13:46
42,25/10/2018,13:48:34,56.4,29.7,29.4,25/10/2018 13:48
43,25/10/2018,13:50:34,55.9,29.7,29.4,25/10/2018 13:50
44,25/10/2018,13:52:34,56,29.7,29.5,25/10/2018 13:52
45,25/10/2018,13:54:34,56.2,29.7,29.5,25/10/2018 13:54
46,25/10/2018,13:56:34,56,29.7,29.5,25/10/2018 13:56
47,25/10/2018,13:58:34,55.4,29.7,29.5,25/10/2018 13:58
48,25/10/2018,14:00:34,55.3,29.7,29.5,25/10/2018 14:00
49,25/10/2018,14:02:34,55.2,29.7,29.5,25/10/2018 14:02
50,25/10/2018,14:04:34,55.5,29.8,29.5,25/10/2018 14:04
51,25/10/2018,14:06:34,55.6,29.8,29.5,25/10/2018 14:06
52,25/10/2018,14:08:34,55.2,29.8,29.5,25/10/2018 14:08
53,25/10/2018,14:10:34,54.5,29.8,29.5,25/10/2018 14:10
54,25/10/2018,14:12:34,54.8,29.8,29.5,25/10/2018 14:12
55,25/10/2018,14:14:34,55.8,29.8,29.5,25/10/2018 14:14
56,25/10/2018,14:16:34,55.7,29.8,29.5,25/10/2018 14:16
57,25/10/2018,14:18:34,55.4,29.8,29.5,25/10/2018 14:18
58,25/10/2018,14:20:34,55.4,29.8,29.5,25/10/2018 14:20
59,25/10/2018,14:22:34,55.7,29.8,29.5,25/10/2018 14:22
60,25/10/2018,14:24:34,55.7,29.8,29.5,25/10/2018 14:24
61,25/10/2018,14:26:34,55.7,29.8,29.5,25/10/2018 14:26
62,25/10/2018,14:28:34,55.7,29.8,29.5,25/10/2018 14:28
63,25/10/2018,14:30:34,55.8,29.9,29.5,25/10/2018 14:30
64,25/10/2018,14:32:34,55.9,29.9,29.6,25/10/2018 14:32
65,25/10/2018,14:34:34,56,29.9,29.6,25/10/2018 14:34
66,25/10/2018,14:36:34,55.7,29.9,29.6,25/10/2018 14:36
67,25/10/2018,14:38:34,55.7,29.9,29.6,25/10/2018 14:38
68,25/10/2018,14:40:34,55.6,29.9,29.6,25/10/2018 14:40
69,25/10/2018,14:42:34,55.7,29.9,29.5,25/10/2018 14:42
70,25/10/2018,14:44:34,55.7,29.9,29.5,25/10/2018 14:44
71,25/10/2018,14:46:34,55.8,29.9,29.5,25/10/2018 14:46
72,25/10/2018,14:48:34,55.6,29.9,29.5,25/10/2018 14:48
73,25/10/2018,14:50:34,55.5,29.9,29.5,25/10/2018 14:50
74,25/10/2018,14:52:34,55.5,29.8,29.5,25/10/2018 14:52
75,25/10/2018,14:54:34,55.3,29.8,29.5,25/10/2018 14:54
76,25/10/2018,14:56:34,55.4,29.8,29.5,25/10/2018 14:56
77,25/10/2018,14:58:34,55.3,29.8,29.5,25/10/2018 14:58
78,25/10/2018,15:00:34,55,29.8,29.5,25/10/2018 15:00
79,25/10/2018,15:02:34,54.9,29.8,29.5,25/10/2018 15:02
80,25/10/2018,15:04:34,54.9,29.8,29.4,25/10/2018 15:04
81,25/10/2018,15:06:34,54.9,29.8,29.4,25/10/2018 15:06
82,25/10/2018,15:08:34,54.9,29.8,29.4,25/10/2018 15:08
83,25/10/2018,15:10:34,54.7,29.8,29.4,25/10/2018 15:10
84,25/10/2018,15:12:34,54.9,29.8,29.4,25/10/2018 15:12
85,25/10/2018,15:14:34,54.6,29.8,29.4,25/10/2018 15:14
86,25/10/2018,15:16:34,54.4,29.8,29.4,25/10/2018 15:16
87,25/10/2018,15:18:34,54.5,29.8,29.4,25/10/2018 15:18
88,25/10/2018,15:20:34,54.3,29.8,29.4,25/10/2018 15:20
89,25/10/2018,15:22:34,54.4,29.8,29.4,25/10/2018 15:22
90,25/10/2018,15:24:34,53.9,29.8,29.4,25/10/2018 15:24
91,25/10/2018,15:26:34,53.8,29.8,29.4,25/10/2018 15:26
92,25/10/2018,15:28:34,53.8,29.8,29.4,25/10/2018 15:28
93,25/10/2018,15:30:34,53.6,29.8,29.4,25/10/2018 15:30
94,25/10/2018,15:32:34,53.6,29.8,29.4,25/10/2018 15:32
95,25/10/2018,15:34:34,53.4,29.8,29.4,25/10/2018 15:34
96,25/10/2018,15:36:34,53.2,29.8,29.4,25/10/2018 15:36
97,25/10/2018,15:38:34,53.5,29.8,29.4,25/10/2018 15:38
98,25/10/2018,15:40:34,53.4,29.8,29.4,25/10/2018 15:40
99,25/10/2018,15:42:34,53.3,29.8,29.4,25/10/2018 15:42
100,25/10/2018,15:44:34,53.4,29.8,29.4,25/10/2018 15:44
101,25/10/2018,15:46:34,53.5,29.8,29.4,25/10/2018 15:46
102,25/10/2018,15:48:34,53.2,29.8,29.4,25/10/2018 15:48
103,25/10/2018,15:50:34,53.3,29.8,29.4,25/10/2018 15:50
104,25/10/2018,15:52:34,53.3,29.8,29.4,25/10/2018 15:52
105,25/10/2018,15:54:34,53.3,29.8,29.4,25/10/2018 15:54
106,25/10/2018,15:56:34,53.3,29.8,29.4,25/10/2018 15:56
107,25/10/2018,15:58:34,53.2,29.8,29.4,25/10/2018 15:58
108,25/10/2018,16:00:34,53.3,29.8,29.4,25/10/2018 16:00
109,25/10/2018,16:02:34,53.3,29.8,29.4,25/10/2018 16:02
110,25/10/2018,16:04:34,53.3,29.8,29.4,25/10/2018 16:04
111,25/10/2018,16:06:34,53.6,29.8,29.4,25/10/2018 16:06
112,25/10/2018,16:08:34,53.1,29.8,29.4,25/10/2018 16:08
113,25/10/2018,16:10:34,53.1,29.8,29.4,25/10/2018 16:10
114,25/10/2018,16:12:34,53.2,29.8,29.4,25/10/2018 16:12
115,25/10/2018,16:14:34,53.2,29.8,29.4,25/10/2018 16:14
116,25/10/2018,16:16:34,53.2,29.8,29.4,25/10/2018 16:16
117,25/10/2018,16:18:34,53.2,29.8,29.4,25/10/2018 16:18
118,25/10/2018,16:20:34,53.2,29.8,29.4,25/10/2018 16:20
119,25/10/2018,16:22:34,53,29.8,29.4,25/10/2018 16:22
120,25/10/2018,16:24:34,53,29.8,29.4,25/10/2018 16:24
121,25/10/2018,16:26:34,52.9,29.8,29.4,25/10/2018 16:26
122,25/10/2018,16:28:34,53,29.8,29.4,25/10/2018 16:28
123,25/10/2018,16:30:34,52.9,29.8,29.4,25/10/2018 16:30
124,25/10/2018,16:32:34,52.9,29.8,29.4,25/10/2018 16:32
125,25/10/2018,16:34:34,53,29.8,29.4,25/10/2018 16:34
126,25/10/2018,16:36:34,52.8,29.8,29.4,25/10/2018 16:36
127,25/10/2018,16:38:34,53,29.8,29.4,25/10/2018 16:38
128,25/10/2018,16:40:34,53.2,29.8,29.5,25/10/2018 16:40
129,25/10/2018,16:42:34,52.9,29.8,29.4,25/10/2018 16:42
130,25/10/2018,16:44:34,52.8,29.8,29.4,25/10/2018 16:44
131,25/10/2018,16:46:34,52.9,29.8,29.5,25/10/2018 16:46
132,25/10/2018,16:48:34,52.8,29.8,29.5,25/10/2018 16:48
133,25/10/2018,16:50:34,52.8,29.8,29.5,25/10/2018 16:50
134,25/10/2018,16:52:34,52.8,29.8,29.5,25/10/2018 16:52
135,25/10/2018,16:54:34,52.7,29.8,29.5,25/10/2018 16:54
136,25/10/2018,16:56:34,52.7,29.8,29.5,25/10/2018 16:56
137,25/10/2018,16:58:34,52.8,29.9,29.5,25/10/2018 16:58
138,25/10/2018,17:00:34,52.7,29.9,29.5,25/10/2018 17:00
139,25/10/2018,17:02:34,52.6,29.8,29.5,25/10/2018 17:02
140,25/10/2018,17:04:34,52.7,29.8,29.5,25/10/2018 17:04
141,25/10/2018,17:06:34,52.8,29.8,29.5,25/10/2018 17:06
142,25/10/2018,17:08:34,52.7,29.8,29.5,25/10/2018 17:08
143,25/10/2018,17:10:34,52.6,29.8,29.5,25/10/2018 17:10
144,25/10/2018,17:12:34,52.6,29.8,29.5,25/10/2018 17:12
145,25/10/2018,17:14:34,52.6,29.8,29.5,25/10/2018 17:14
146,25/10/2018,17:16:34,52.6,29.8,29.5,25/10/2018 17:16
147,25/10/2018,17:18:34,52.5,29.8,29.5,25/10/2018 17:18
148,25/10/2018,17:20:34,52.6,29.8,29.5,25/10/2018 17:20
149,25/10/2018,17:22:34,52.5,29.8,29.5,25/10/2018 17:22
150,25/10/2018,17:24:34,52.4,29.8,29.5,25/10/2018 17:24
151,25/10/2018,17:26:34,52.2,29.8,29.5,25/10/2018 17:26
152,25/10/2018,17:28:34,52.3,29.8,29.5,25/10/2018 17:28
153,25/10/2018,17:30:34,52.2,29.8,29.4,25/10/2018 17:30
154,25/10/2018,17:32:34,52.1,29.8,29.4,25/10/2018 17:32
155,25/10/2018,17:34:34,52.2,29.8,29.4,25/10/2018 17:34
156,25/10/2018,17:36:34,52.1,29.8,29.4,25/10/2018 17:36
157,25/10/2018,17:38:34,52.2,29.8,29.4,25/10/2018 17:38
158,25/10/2018,17:40:34,52.2,29.8,29.4,25/10/2018 17:40
159,25/10/2018,17:42:34,52.3,29.8,29.4,25/10/2018 17:42
160,25/10/2018,17:44:34,52.1,29.8,29.4,25/10/2018 17:44
161,25/10/2018,17:46:34,52,29.8,29.4,25/10/2018 17:46
162,25/10/2018,17:48:34,51.9,29.8,29.4,25/10/2018 17:48
163,25/10/2018,17:50:34,51.8,29.8,29.4,25/10/2018 17:50
164,25/10/2018,17:52:34,51.8,29.8,29.4,25/10/2018 17:52
165,25/10/2018,17:54:34,51.8,29.8,29.4,25/10/2018 17:54
166,25/10/2018,17:56:34,51.9,29.8,29.4,25/10/2018 17:56
167,25/10/2018,17:58:34,51.7,29.8,29.4,25/10/2018 17:58
168,25/10/2018,18:00:34,51.8,29.8,29.4,25/10/2018 18:00
169,25/10/2018,18:02:34,51.7,29.8,29.4,25/10/2018 18:02
170,25/10/2018,18:04:34,51.8,29.8,29.4,25/10/2018 18:04
171,25/10/2018,18:06:34,51.6,29.8,29.4,25/10/2018 18:06
172,25/10/2018,18:08:34,51.6,29.8,29.4,25/10/2018 18:08
173,25/10/2018,18:10:34,51.7,29.8,29.4,25/10/2018 18:10
174,25/10/2018,18:12:34,52,29.8,29.4,25/10/2018 18:12
175,25/10/2018,18:14:34,51.7,29.8,29.4,25/10/2018 18:14
176,25/10/2018,18:16:34,51.5,29.8,29.4,25/10/2018 18:16
177,25/10/2018,18:18:34,51.5,29.8,29.4,25/10/2018 18:18
178,25/10/2018,18:20:34,51.3,29.8,29.4,25/10/2018 18:20
179,25/10/2018,18:22:34,51.2,29.8,29.4,25/10/2018 18:22
180,25/10/2018,18:24:34,51,29.8,29.4,25/10/2018 18:24
181,25/10/2018,18:26:34,50.9,29.8,29.4,25/10/2018 18:26
182,25/10/2018,18:28:34,50.8,29.8,29.4,25/10/2018 18:28
183,25/10/2018,18:30:34,51,29.8,29.4,25/10/2018 18:30
184,25/10/2018,18:32:34,51,29.8,29.4,25/10/2018 18:32
185,25/10/2018,18:34:34,50.7,29.8,29.4,25/10/2018 18:34
186,25/10/2018,18:36:34,50.8,29.8,29.4,25/10/2018 18:36
187,25/10/2018,18:38:34,50.6,29.8,29.4,25/10/2018 18:38
188,25/10/2018,18:40:34,50.6,29.8,29.4,25/10/2018 18:40
189,25/10/2018,18:42:34,50.7,29.8,29.4,25/10/2018 18:42
190,25/10/2018,18:44:34,50.8,29.8,29.4,25/10/2018 18:44
191,25/10/2018,18:46:34,50.4,29.8,29.3,25/10/2018 18:46
192,25/10/2018,18:48:34,50.7,29.8,29.4,25/10/2018 18:48
193,25/10/2018,18:50:34,50.8,29.7,29.3,25/10/2018 18:50
194,25/10/2018,18:52:34,50.9,29.7,29.3,25/10/2018 18:52
195,25/10/2018,18:54:34,50.8,29.7,29.3,25/10/2018 18:54
196,25/10/2018,18:56:34,50.7,29.7,29.3,25/10/2018 18:56
197,25/10/2018,18:58:34,50.5,29.7,29.3,25/10/2018 18:58
198,25/10/2018,19:00:34,50.5,29.7,29.3,25/10/2018 19:00
199,25/10/2018,19:02:34,50.5,29.7,29.3,25/10/2018 19:02
200,25/10/2018,19:04:34,50.5,29.7,29.3,25/10/2018 19:04
201,25/10/2018,19:06:34,50.6,29.7,29.3,25/10/2018 19:06
202,25/10/2018,19:08:34,50.5,29.7,29.3,25/10/2018 19:08
203,25/10/2018,19:10:34,50.5,29.7,29.3,25/10/2018 19:10
204,25/10/2018,19:12:34,50.6,29.7,29.3,25/10/2018 19:12
205,25/10/2018,19:14:34,50.6,29.7,29.3,25/10/2018 19:14
206,25/10/2018,19:16:34,50.5,29.7,29.3,25/10/2018 19:16
207,25/10/2018,19:18:34,50.7,29.7,29.3,25/10/2018 19:18
208,25/10/2018,19:20:34,50.6,29.7,29.3,25/10/2018 19:20
209,25/10/2018,19:22:34,50.7,29.7,29.3,25/10/2018 19:22
210,25/10/2018,19:24:34,50.7,29.7,29.3,25/10/2018 19:24
211,25/10/2018,19:26:34,50.8,29.7,29.3,25/10/2018 19:26
212,25/10/2018,19:28:34,50.9,29.7,29.3,25/10/2018 19:28
213,25/10/2018,19:30:34,50.9,29.7,29.3,25/10/2018 19:30
214,25/10/2018,19:32:34,50.9,29.7,29.3,25/10/2018 19:32
215,25/10/2018,19:34:34,51,29.7,29.3,25/10/2018 19:34
216,25/10/2018,19:36:34,51,29.7,29.3,25/10/2018 19:36
217,25/10/2018,19:38:34,51,29.7,29.3,25/10/2018 19:38
218,25/10/2018,19:40:34,51.1,29.7,29.3,25/10/2018 19:40
219,25/10/2018,19:42:34,51.1,29.7,29.3,25/10/2018 19:42
220,25/10/2018,19:44:34,51.2,29.7,29.3,25/10/2018 19:44
221,25/10/2018,19:46:34,51.2,29.7,29.3,25/10/2018 19:46
222,25/10/2018,19:48:34,51.3,29.7,29.3,25/10/2018 19:48
223,25/10/2018,19:50:34,51.3,29.7,29.3,25/10/2018 19:50
224,25/10/2018,19:52:34,51.3,29.7,29.3,25/10/2018 19:52
225,25/10/2018,19:54:34,51.3,29.7,29.3,25/10/2018 19:54
226,25/10/2018,19:56:34,51.4,29.7,29.3,25/10/2018 19:56
227,25/10/2018,19:58:34,51.4,29.7,29.3,25/10/2018 19:58
228,25/10/2018,20:00:34,51.5,29.7,29.3,25/10/2018 20:00
229,25/10/2018,20:02:34,51.5,29.7,29.3,25/10/2018 20:02
230,25/10/2018,20:04:34,51.6,29.7,29.3,25/10/2018 20:04
231,25/10/2018,20:06:34,51.6,29.7,29.3,25/10/2018 20:06
232,25/10/2018,20:08:34,51.7,29.7,29.3,25/10/2018 20:08
233,25/10/2018,20:10:34,51.7,29.7,29.3,25/10/2018 20:10
234,25/10/2018,20:12:34,51.7,29.7,29.3,25/10/2018 20:12
235,25/10/2018,20:14:34,51.8,29.7,29.3,25/10/2018 20:14
236,25/10/2018,20:16:34,51.8,29.7,29.3,25/10/2018 20:16
237,25/10/2018,20:18:34,51.9,29.7,29.3,25/10/2018 20:18
238,25/10/2018,20:20:34,51.9,29.7,29.3,25/10/2018 20:20
239,25/10/2018,20:22:34,52,29.7,29.3,25/10/2018 20:22
240,25/10/2018,20:24:34,52,29.7,29.3,25/10/2018 20:24
241,25/10/2018,20:26:34,52,29.7,29.3,25/10/2018 20:26
242,25/10/2018,20:28:34,52,29.7,29.3,25/10/2018 20:28
243,25/10/2018,20:30:34,52.1,29.7,29.3,25/10/2018 20:30
244,25/10/2018,20:32:34,52.1,29.7,29.3,25/10/2018 20:32
245,25/10/2018,20:34:34,52.2,29.7,29.3,25/10/2018 20:34
246,25/10/2018,20:36:34,52.2,29.7,29.3,25/10/2018 20:36
247,25/10/2018,20:38:34,52.2,29.7,29.3,25/10/2018 20:38
248,25/10/2018,20:40:34,52.3,29.7,29.3,25/10/2018 20:40
249,25/10/2018,20:42:34,52.3,29.7,29.3,25/10/2018 20:42
250,25/10/2018,20:44:34,52.4,29.7,29.3,25/10/2018 20:44
251,25/10/2018,20:46:34,52.5,29.7,29.3,25/10/2018 20:46
252,25/10/2018,20:48:34,52.5,29.7,29.3,25/10/2018 20:48
253,25/10/2018,20:50:34,52.5,29.7,29.3,25/10/2018 20:50
254,25/10/2018,20:52:34,52.4,29.7,29.3,25/10/2018 20:52
255,25/10/2018,20:54:34,52.6,29.6,29.3,25/10/2018 20:54
256,25/10/2018,20:56:34,52.6,29.7,29.3,25/10/2018 20:56
257,25/10/2018,20:58:34,52.7,29.7,29.3,25/10/2018 20:58
258,25/10/2018,21:00:34,52.7,29.6,29.3,25/10/2018 21:00
259,25/10/2018,21:02:34,52.7,29.6,29.2,25/10/2018 21:02
260,25/10/2018,21:04:34,52.8,29.6,29.2,25/10/2018 21:04
261,25/10/2018,21:06:34,52.7,29.6,29.2,25/10/2018 21:06
262,25/10/2018,21:08:34,52.8,29.6,29.2,25/10/2018 21:08
263,25/10/2018,21:10:34,52.9,29.6,29.2,25/10/2018 21:10
264,25/10/2018,21:12:34,52.8,29.6,29.2,25/10/2018 21:12
265,25/10/2018,21:14:34,52.9,29.6,29.2,25/10/2018 21:14
266,25/10/2018,21:16:34,52.8,29.6,29.2,25/10/2018 21:16
267,25/10/2018,21:18:34,52.9,29.6,29.2,25/10/2018 21:18
268,25/10/2018,21:20:34,52.9,29.6,29.2,25/10/2018 21:20
269,25/10/2018,21:22:34,53,29.6,29.2,25/10/2018 21:22
270,25/10/2018,21:24:34,53,29.6,29.2,25/10/2018 21:24
271,25/10/2018,21:26:34,53,29.6,29.2,25/10/2018 21:26
272,25/10/2018,21:28:34,52.9,29.6,29.2,25/10/2018 21:28
273,25/10/2018,21:30:34,53,29.6,29.2,25/10/2018 21:30
274,25/10/2018,21:32:34,53,29.6,29.2,25/10/2018 21:32
275,25/10/2018,21:34:34,53.1,29.6,29.2,25/10/2018 21:34
276,25/10/2018,21:36:34,53.1,29.6,29.2,25/10/2018 21:36
277,25/10/2018,21:38:34,53.2,29.6,29.2,25/10/2018 21:38
278,25/10/2018,21:40:34,53.2,29.6,29.2,25/10/2018 21:40
279,25/10/2018,21:42:34,53.2,29.6,29.2,25/10/2018 21:42
280,25/10/2018,21:44:34,53.2,29.6,29.2,25/10/2018 21:44
281,25/10/2018,21:46:34,53.3,29.6,29.2,25/10/2018 21:46
282,25/10/2018,21:48:34,53.3,29.6,29.2,25/10/2018 21:48
283,25/10/2018,21:50:34,53.3,29.6,29.1,25/10/2018 21:50
284,25/10/2018,21:52:34,53.3,29.6,29.1,25/10/2018 21:52
285,25/10/2018,21:54:34,53.3,29.6,29.1,25/10/2018 21:54
286,25/10/2018,21:56:34,53.4,29.6,29.1,25/10/2018 21:56
287,25/10/2018,21:58:34,53.5,29.6,29.1,25/10/2018 21:58
288,25/10/2018,22:00:34,53.5,29.5,29.1,25/10/2018 22:00
289,25/10/2018,22:02:34,53.5,29.5,29.1,25/10/2018 22:02
290,25/10/2018,22:04:34,53.5,29.5,29.1,25/10/2018 22:04
291,25/10/2018,22:06:34,53.6,29.5,29.1,25/10/2018 22:06
292,25/10/2018,22:08:34,53.6,29.5,29.1,25/10/2018 22:08
293,25/10/2018,22:10:34,53.7,29.5,29.1,25/10/2018 22:10
294,25/10/2018,22:12:34,53.8,29.5,29.1,25/10/2018 22:12
295,25/10/2018,22:14:34,53.8,29.5,29.1,25/10/2018 22:14
296,25/10/2018,22:16:34,53.8,29.5,29.1,25/10/2018 22:16
297,25/10/2018,22:18:34,53.8,29.5,29.1,25/10/2018 22:18
298,25/10/2018,22:20:34,53.9,29.5,29.1,25/10/2018 22:20
299,25/10/2018,22:22:34,53.9,29.5,29.1,25/10/2018 22:22
300,25/10/2018,22:24:34,53.8,29.5,29.1,25/10/2018 22:24
301,25/10/2018,22:26:34,54,29.5,29.1,25/10/2018 22:26
302,25/10/2018,22:28:34,53.9,29.5,29.1,25/10/2018 22:28
303,25/10/2018,22:30:34,54,29.5,29.1,25/10/2018 22:30
304,25/10/2018,22:32:34,54.1,29.5,29.1,25/10/2018 22:32
305,25/10/2018,22:34:34,53.9,29.5,29.1,25/10/2018 22:34
306,25/10/2018,22:36:34,54.1,29.5,29.1,25/10/2018 22:36
307,25/10/2018,22:38:34,54,29.5,29.1,25/10/2018 22:38
308,25/10/2018,22:40:34,54.2,29.5,29.1,25/10/2018 22:40
309,25/10/2018,22:42:34,54.1,29.5,29.1,25/10/2018 22:42
310,25/10/2018,22:44:34,54.1,29.5,29.1,25/10/2018 22:44
311,25/10/2018,22:46:34,54.4,29.5,29.1,25/10/2018 22:46
312,25/10/2018,22:48:34,54.4,29.5,29.1,25/10/2018 22:48
313,25/10/2018,22:50:34,54.4,29.5,29.1,25/10/2018 22:50
314,25/10/2018,22:52:34,54.4,29.5,29.1,25/10/2018 22:52
315,25/10/2018,22:54:34,54.6,29.4,29.1,25/10/2018 22:54
316,25/10/2018,22:56:34,54.6,29.4,29,25/10/2018 22:56
317,25/10/2018,22:58:34,54.6,29.4,29,25/10/2018 22:58
318,25/10/2018,23:00:34,54.6,29.4,29,25/10/2018 23:00
319,25/10/2018,23:02:34,54.7,29.4,29,25/10/2018 23:02
320,25/10/2018,23:04:34,54.7,29.4,29,25/10/2018 23:04
321,25/10/2018,23:06:34,54.8,29.4,29,25/10/2018 23:06
322,25/10/2018,23:08:34,54.8,29.4,29,25/10/2018 23:08
323,25/10/2018,23:10:34,54.8,29.4,29,25/10/2018 23:10
324,25/10/2018,23:12:34,54.9,29.4,29,25/10/2018 23:12
325,25/10/2018,23:14:34,54.9,29.4,29,25/10/2018 23:14
326,25/10/2018,23:16:34,55,29.4,29,25/10/2018 23:16
327,25/10/2018,23:18:34,55.1,29.4,29,25/10/2018 23:18
328,25/10/2018,23:20:34,55.1,29.4,29,25/10/2018 23:20
329,25/10/2018,23:22:34,55.2,29.4,29,25/10/2018 23:22
330,25/10/2018,23:24:34,55.3,29.4,29,25/10/2018 23:24
331,25/10/2018,23:26:34,55.2,29.4,29,25/10/2018 23:26
332,25/10/2018,23:28:34,55.4,29.4,29,25/10/2018 23:28
333,25/10/2018,23:30:34,55.3,29.4,29,25/10/2018 23:30
334,25/10/2018,23:32:34,55.2,29.4,29,25/10/2018 23:32
335,25/10/2018,23:34:34,55.4,29.4,29,25/10/2018 23:34
336,25/10/2018,23:36:34,55.4,29.4,29,25/10/2018 23:36
337,25/10/2018,23:38:34,55.5,29.4,29,25/10/2018 23:38
338,25/10/2018,23:40:34,55.4,29.4,29,25/10/2018 23:40
339,25/10/2018,23:42:34,55.7,29.4,29,25/10/2018 23:42
340,25/10/2018,23:44:34,55.7,29.4,29,25/10/2018 23:44
341,25/10/2018,23:46:34,55.4,29.4,29,25/10/2018 23:46
342,25/10/2018,23:48:34,55.4,29.4,29,25/10/2018 23:48
343,25/10/2018,23:50:34,55.6,29.4,29,25/10/2018 23:50
344,25/10/2018,23:52:34,55.7,29.4,29,25/10/2018 23:52
345,25/10/2018,23:54:34,55.6,29.4,29,25/10/2018 23:54
346,25/10/2018,23:56:34,55.9,29.4,29,25/10/2018 23:56
347,25/10/2018,23:58:34,55.8,29.4,29,25/10/2018 23:58
348,26/10/2018,0:00:34,55.9,29.4,29,26/10/2018 0:00
349,26/10/2018,0:02:34,55.9,29.4,29,26/10/2018 0:02
350,26/10/2018,0:04:34,55.8,29.4,29,26/10/2018 0:04
351,26/10/2018,0:06:34,55.9,29.3,29,26/10/2018 0:06
352,26/10/2018,0:08:34,55.9,29.3,29,26/10/2018 0:08
353,26/10/2018,0:10:34,55.8,29.3,29,26/10/2018 0:10
354,26/10/2018,0:12:34,56,29.3,29,26/10/2018 0:12
355,26/10/2018,0:14:34,56.2,29.3,29,26/10/2018 0:14
356,26/10/2018,0:16:34,56.1,29.3,29,26/10/2018 0:16
357,26/10/2018,0:18:34,56.1,29.3,29,26/10/2018 0:18
358,26/10/2018,0:20:34,55.9,29.3,29,26/10/2018 0:20
359,26/10/2018,0:22:34,56.2,29.3,28.9,26/10/2018 0:22
360,26/10/2018,0:24:34,56.2,29.3,28.9,26/10/2018 0:24
361,26/10/2018,0:26:34,56.1,29.3,28.9,26/10/2018 0:26
362,26/10/2018,0:28:34,56.2,29.3,28.9,26/10/2018 0:28
363,26/10/2018,0:30:34,56.1,29.3,28.9,26/10/2018 0:30
364,26/10/2018,0:32:34,56.4,29.3,28.9,26/10/2018 0:32
365,26/10/2018,0:34:34,56.3,29.3,28.9,26/10/2018 0:34
366,26/10/2018,0:36:34,56.3,29.3,28.9,26/10/2018 0:36
367,26/10/2018,0:38:34,56.3,29.3,28.9,26/10/2018 0:38
368,26/10/2018,0:40:34,56.3,29.3,28.9,26/10/2018 0:40
369,26/10/2018,0:42:34,56.3,29.3,28.9,26/10/2018 0:42
370,26/10/2018,0:44:34,56.3,29.3,28.9,26/10/2018 0:44
371,26/10/2018,0:46:34,56.3,29.3,28.9,26/10/2018 0:46
372,26/10/2018,0:48:34,56.3,29.3,28.9,26/10/2018 0:48
373,26/10/2018,0:50:34,56.5,29.3,28.9,26/10/2018 0:50
374,26/10/2018,0:52:34,56.5,29.3,28.9,26/10/2018 0:52
375,26/10/2018,0:54:34,56.5,29.3,28.9,26/10/2018 0:54
376,26/10/2018,0:56:34,56.5,29.3,28.9,26/10/2018 0:56
